Time				DIO0		DIO1		DIO2		DIO3		DIO4		DIO5		DIO6		DIO7		DIO8		DIO9		DIO10		DIO11		DIO12		DIO13		DIO14		DIO15
00:00:00.5877551		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5878758		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5879747		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5880823		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5881890		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5883003		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5884070		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5884986		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5885824		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5886911		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5888225		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5889284		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5890073		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5891193		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5892269		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5893238		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5894063		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5894979		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5895808		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5896855		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5897972		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5899027		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5899955		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5900993		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5901810		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5902861		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5903871		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5905000		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5905981		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5906790		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5907821		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5908695		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5909492		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5910526		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5911561		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5912480		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5913306		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5914336		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5915227		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5916028		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5917111		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5917912		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5918988		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5919948		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5920983		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5922005		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5923036		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5924353		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5925659		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5926948		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5928007		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5929551		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5930479		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5931867		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5933308		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5934239		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5935619		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5936838		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5938082		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5939322		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5940582		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5942060		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5943300		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5944778		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5946014		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5947258		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5948732		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5949988		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5951462		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5952928		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5954172		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5955855		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5956816		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5958815		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5960564		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5962300		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5964111		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5965815		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5967519		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5969333		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5971053		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5972839		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5974334		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5975861		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5977511		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5979342		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5980681		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5982228		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5983526		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5984877		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5986199		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5987270		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5988206		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5989035		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5990214		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5991203		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5992283		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5993120		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5994245		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5995185		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5996031		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5996877		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5998010		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5998856		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.5999706		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6000699		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6001709		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6002707		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6003721		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6004517		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6005552		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6006562		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6007424		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6008467		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6009456		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6010454		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6011952		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6012954		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6013960		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6014966		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6015976		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6016994		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6018480		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6019478		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6020607		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6021711		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6022746		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6023751		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6024921		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6025972		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6026986		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6028013		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6029027		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6029922		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6030969		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6031991		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6033017		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6034032		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6034959		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6036097		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6037345		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6038609		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6039845		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6041093		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6042345		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6044102		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6045079		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6046824		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6048068		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6049008		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6050014		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6051537		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6052822		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6054140		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6055647		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6056661		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6057667		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6058689		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6059711		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6060742		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6061834		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6062717		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6063702		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6064548		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6065406		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6066481		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6067454		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6068526		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6069363		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6070669		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6071703		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6072705		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6073719		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6074725		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6075727		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6076733		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6077730		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6078666		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6080202		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6080982		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6081750		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6082513		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6083925		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6084956		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6085913		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6087029		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6088093		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6088959		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6090006		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6090790		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6091783		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6092785		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6093668		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6094727		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6095753		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6096751		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6097745		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6098668		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6099711		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6100717		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6101731		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6102737		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6103739		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6104765		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6105561		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6106436		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6107466		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6108472		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6109252		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6110742		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6111748		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6112738		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6113731		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6114503		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6115295		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6116560		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6117414		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6118473		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6119955		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6120965		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6121967		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6122965		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6123979		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6124997		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6125785		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6126553		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6127439		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6128462		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6129468		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6130469		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6131467		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6132465		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6133967		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6134981		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6135999		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6137001		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6137995		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6138992		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6139924		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6140963		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6142461		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6143225		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6144227		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6145302		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6146173		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6147207		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6148558		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6149359		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6150463		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6151485		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6152499		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6153522		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6154712		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6155780		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6156736		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6157931		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6159154		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6160402		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6161589		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6162825		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6163835		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6164951		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6165998		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6167025		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6168055		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6169086		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6170161		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6171204		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6172230		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6173244		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6174308		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6175658		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6176718		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6177740		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6178672		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6179715		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6181447		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6182937		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6183709		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6184744		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6185750		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6186760		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6187921		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6189157		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6190175		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6191194		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6192216		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6193242		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6194338		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6195480		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6196334		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6197241		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6198083		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6198961		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6199955		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6200800		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6201650		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6202496		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6203469		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6204471		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6205497		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6206515		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6207919		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6208703		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6209734		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6210744		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6211754		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6212751		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6214164		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6214964		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6216175		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6217711		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6218733		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6219755		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6221426		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6222239		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6223266		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6224300		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6225088		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6226189		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6227219		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6228254		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:00.6229272		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
